176,"платья, сарафаны",весь год,женский,платье шифоновое	,платье шифоновое женское,52 121,76 101,111 410,103 576,97 060,70 668,32 548,28 160,22 955,23 200,30 260,26 377,,мар.,"4,85",674 436,76 415,-42%,11%,154 599,102%,23%,312 046,102%,46%,131 376,-58%,19%,,Весна
227,блузки,весь год,женский,блузка шифоновая,шифоновая блузка,10 528,12 577,17 366,16 255,19 172,15 988,8 012,8 250,5 725,4 930,7 365,5 960,,мая,"3,89",132 128,18 020,-44%,14%,29 065,61%,22%,52 793,82%,40%,32 250,-39%,24%,,Весна
280,джинсы,весь год,женский,джинсы карго,джинсы карго,113 606,253 289,373 756,330 551,233 640,137 180,115 036,114 340,79 190,81 335,84 620,26 730,,мар.,"13,98",1 943 273,245 145,-33%,13%,393 625,61%,20%,937 947,138%,48%,366 556,-61%,19%,,Весна
389,товары для ванной,весь год,–,полка для ванной без сверления,полка для ванной без сверления,22 492,23 043,25 061,21 069,16 924,22 104,21 144,25 865,29 610,28 210,29 840,7 624,,нояб.,"3,91",272 986,87 660,27%,32%,53 159,-39%,19%,63 054,19%,23%,69 113,10%,25%,,Осень
390,товары для ванной,весь год,–,полка для ванной угловая,полка для ванной угловая,25 691,22 603,21 903,17 718,15 748,13 016,17 000,16 640,20 700,22 460,25 065,12 959,,янв.,"1,98",231 503,68 225,46%,29%,61 253,-10%,26%,55 369,-10%,24%,46 656,-16%,20%,,Осень
391,товары для ванной,весь год,–,полка для ванной напольная,полка для ванной напольная,12 250,11 651,9 931,7 840,6 512,8 640,9 500,9 725,13 095,18 845,20 690,4 283,,нояб.,"4,83",132 962,52 630,89%,40%,28 184,-46%,21%,24 283,-14%,18%,27 865,15%,21%,,Осень
395,товары для кухни,весь год,–,чайник заварочный стеклянный,чайник заварочный стеклянный,185 737,116 452,93 171,55 815,41 024,37 732,39 964,40 140,48 230,58 045,73 780,145 734,,янв.,"4,92",935 824,180 055,53%,19%,447 923,149%,48%,190 010,-58%,20%,117 836,-38%,13%,,Зима
401,товары для кухни,весь год,–,чайник эмалированный 3 л,чайник эмалированный 3 л,0,946,3 766,3 245,3 176,4 620,4 836,4 905,4 955,6 275,8 555,6 789,,нояб.,,52 068,19 785,38%,38%,7 735,-61%,15%,10 187,32%,20%,14 361,41%,28%,,Осень
409,товары для кухни,весь год,–,френч-пресс,френч-пресс,31 212,20 042,13 873,6 319,5 248,15 352,17 612,17 290,18 785,21 070,23 050,19 556,,янв.,"5,95",209 409,62 905,25%,30%,70 810,13%,34%,25 440,-64%,12%,50 254,98%,24%,,Зима
416,товары для дома,весь год,–,плед на диван 200х220,плед на диван 200х220,11 612,12 574,11 603,11 570,9 996,8 980,9 224,8 965,9 990,13 875,19 585,7 737,,нояб.,"2,53",135 711,43 450,60%,32%,31 923,-27%,24%,33 169,4%,24%,27 169,-18%,20%,,Осень
417,товары для дома,весь год,–,плед 220х240,плед 220х240,24 898,19 509,15 372,12 524,12 712,16 252,47 048,56 985,78 365,102 630,107 895,16 058,,нояб.,"8,62",510 248,288 890,140%,57%,60 465,-79%,12%,40 608,-33%,8%,120 285,196%,24%,,Осень
419,товары для дома,весь год,–,плед вязаный,плед вязаный,25 309,22 437,17 390,12 363,12 720,9 504,10 000,10 300,16 685,24 960,28 705,20 034,,нояб.,"3,02",210 407,70 350,136%,33%,67 780,-4%,32%,42 473,-37%,20%,29 804,-30%,14%,,Осень
420,товары для дома,весь год,–,плед пушистый,плед пушистый,56 959,60 072,43 379,24 156,17 200,19 968,21 768,22 515,43 855,68 130,89 490,55 771,,нояб.,"5,20",523 263,201 475,214%,39%,172 802,-14%,33%,84 735,-51%,16%,64 251,-24%,12%,,Осень
421,товары для дома,весь год,–,плед лаваш,плед лаваш,15 438,12 928,8 192,5 191,6 204,5 796,5 576,8 515,19 225,14 760,13 270,15 085,,сент.,"3,70",130 180,47 255,138%,36%,43 451,-8%,33%,19 587,-55%,15%,19 887,2%,15%,,Осень
424,товары для дома,весь год,–,плед 220х240 на кровать,плед 220х240 на кровать,5 808,4 841,2 541,2 131,708,1 900,4 980,6 960,10 085,13 145,14 705,80,,нояб.,"183,81",67 884,37 935,174%,56%,10 729,-72%,16%,5 380,-50%,8%,13 840,157%,20%,,Осень
425,товары для дома,весь год,–,плед теплый зимний,плед теплый зимний,2 589,1 405,617,401,648,628,260,290,1 485,5 765,6 965,1 442,,нояб.,"26,79",22 495,14 215,1107%,63%,5 436,-62%,24%,1 666,-69%,7%,1 178,-29%,5%,,Осень
428,товары для дома,весь год,–,ночник звездное небо,ночник звездное небо,44 796,48 718,61 405,41 780,30 744,35 532,33 688,32 705,42 495,84 875,102 655,37 610,,нояб.,"3,34",597 003,230 025,126%,39%,131 124,-43%,22%,133 929,2%,22%,101 925,-24%,17%,,Осень
430,товары для дома,весь год,–,ночник светильник,светильник ночник,22 798,42 338,36 301,19 359,12 348,11 556,11 916,14 300,18 020,55 320,76 700,8 350,,нояб.,"9,19",329 306,150 040,297%,46%,73 486,-51%,22%,68 008,-7%,21%,37 772,-44%,11%,,Осень
432,товары для дома,весь год,–,ночник проектор,ночник проектор,47 373,43 431,28 256,18 831,17 380,18 116,21 048,19 840,25 590,32 090,45 170,49 699,,дек.,"2,86",366 824,102 850,74%,28%,140 503,37%,38%,64 467,-54%,18%,59 004,-8%,16%,,Зима
433,товары для дома,весь год,–,ночник в розетку,ночник в розетку,26 590,34 964,28 815,24 838,25 624,21 556,20 468,29 380,42 470,35 155,43 395,18 140,,нояб.,"2,39",351 395,121 020,69%,34%,79 694,-34%,23%,79 277,-1%,23%,71 404,-10%,20%,,Осень
434,товары для дома,тренд,–,ночник с тюльпанами,ночник с тюльпанами,0,0,0,48,0,108,228,505,865,3 005,10 975,13 251,,дек.,,28 985,14 845,1665%,51%,13 251,-11%,46%,48,-100%,0%,841,1652%,3%,,Осень
435,товары для дома,весь год,–,ночник космонавт,ночник космонавт,13 279,11 932,9 212,8 490,6 776,7 516,7 716,7 115,10 270,17 175,25 550,9 657,,нояб.,"3,77",134 688,52 995,137%,39%,34 868,-34%,26%,24 478,-30%,18%,22 347,-9%,17%,,Осень
436,товары для дома,весь год,–,ночник луна,ночник луна,23 850,23 715,18 747,11 321,9 544,9 780,10 320,11 280,11 380,13 110,15 265,17 033,,янв.,"2,50",175 345,39 755,27%,23%,64 598,62%,37%,39 612,-39%,23%,31 380,-21%,18%,,Зима
439,товары для дома,весь год,–,ночник аниме,ночник аниме,14 946,14 818,12 310,7 377,8 180,7 468,8 556,8 665,10 235,10 050,11 500,12 200,,янв.,"2,03",126 305,31 785,29%,25%,41 964,32%,33%,27 867,-34%,22%,24 689,-11%,20%,,Зима
441,товары для дома,весь год,–,ночник на батарейках,ночник на батарейках,7 540,7 911,7 075,7 006,7 724,7 104,6 244,7 385,9 285,10 780,11 980,5 028,,нояб.,"2,38",95 062,32 045,55%,34%,20 479,-36%,22%,21 805,6%,23%,20 733,-5%,22%,,Осень
287,джинсы,весь год,женский,джинсы белые,белые джинсы,97 076,119 789,138 155,140 952,148 280,108 116,68 492,59 245,44 340,39 465,42 775,33 008,,мая,"4,49",1 039 693,126 580,-46%,12%,249 873,97%,24%,427 387,71%,41%,235 853,-45%,23%,,Весна
81,брюки,весь год,женский,брюки домашние,брюки домашние женские,43 913,37 235,29 887,21 539,16 468,13 044,11 816,12 950,18 105,24 575,25 865,20 352,,янв.,"3,72",275 749,68 545,81%,25%,101 500,48%,37%,67 894,-33%,25%,37 810,-44%,14%,,Зима
304,костюмы,весь год,женский,костюм для фитнеса,костюм для фитнеса,236 474,311 056,213 005,140 963,82 568,62 828,50 296,52 115,55 720,68 055,78 170,48 336,,февр.,"6,44",1 399 586,201 945,22%,14%,595 866,195%,43%,436 536,-27%,31%,165 239,-62%,12%,,Зима
306,костюмы,весь год,женский,костюм домашний,домашний костюм женский,453 244,398 274,375 578,203 878,147 720,136 792,114 532,122 630,148 090,264 595,303 030,257 496,,янв.,"3,96",2 925 859,715 715,91%,24%,1 109 014,55%,38%,727 176,-34%,25%,373 954,-49%,13%,,Зима
316,пижамы,весь год,женский,пижама шелковая,пижама женская шелковая,82 823,80 594,78 539,46 073,35 628,33 676,26 984,29 470,31 520,41 680,51 040,44 511,,янв.,"3,07",582 538,124 240,38%,21%,207 928,67%,36%,160 240,-23%,28%,90 130,-44%,15%,,Зима
320,пижамы,весь год,женский,сорочка в роддом,сорочка в роддом,60 317,57 163,49 005,41 157,36 916,38 400,29 096,30 935,30 880,35 380,36 065,22 369,,янв.,"2,70",467 683,102 325,4%,22%,139 849,37%,30%,127 078,-9%,27%,98 431,-23%,21%,,Зима
357,аксессуары,весь год,мужской,ремень,ремень мужской,255 876,470 133,243 518,215 957,210 640,196 896,175 936,198 685,209 905,193 855,217 965,192 184,,февр.,"2,67",2 781 550,621 725,9%,22%,918 193,48%,33%,670 115,-27%,24%,571 517,-15%,21%,,Зима
358,аксессуары,весь год,мужской,ремень натуральная кожа,ремень мужской натуральная кожа,78 589,166 178,55 718,52 271,40 360,38 128,31 488,34 830,36 740,36 690,44 270,68 212,,февр.,"5,28",683 474,117 700,13%,17%,312 979,166%,46%,148 349,-53%,22%,104 446,-30%,15%,,Зима
366,аксессуары,весь год,–,сумка спортивная,сумка спортивная,137 098,194 907,157 573,106 621,82 524,80 188,61 180,64 850,66 340,75 610,84 410,66 796,,февр.,"3,19",1 178 097,226 360,10%,19%,398 801,76%,34%,346 718,-13%,29%,206 218,-41%,18%,,Зима
76,брюки,осень-зима,женский,брюки из экокожи,брюки из экокожи женские,27 142,25 747,20 087,8 794,1 984,944,1 544,2 855,10 575,20 030,20 355,15 420,,янв.,"28,75",155 477,50 960,854%,33%,68 309,34%,44%,30 865,-55%,20%,5 343,-83%,3%,,Зима
77,брюки,осень-зима,женский,брюки кожаные,кожаные брюки женские,156 396,146 955,119 374,49 644,15 112,6 320,8 584,16 385,40 005,78 280,93 975,86 247,,янв.,"24,75",817 277,212 260,578%,26%,389 598,84%,48%,184 130,-53%,23%,31 289,-83%,4%,,Зима
155,"платья, сарафаны",осень-зима,женский,сарафан кожаный,кожаный сарафан,41 550,48 762,39 005,17 693,6 812,3 800,3 920,7 500,13 650,21 500,26 985,26 291,,февр.,"12,83",257 468,62 135,308%,24%,116 603,88%,45%,63 510,-46%,25%,15 220,-76%,6%,,Зима
160,"платья, сарафаны",весь год,женский,платье черное,платье черное,123 854,173 726,127 695,110 769,119 304,90 856,87 628,112 455,88 895,105 740,125 250,127 787,,февр.,"1,98",1 393 959,319 885,10%,23%,425 367,33%,31%,357 768,-16%,26%,290 939,-19%,21%,,Зима
308,костюмы,весь год,женский,костюм медицинский,медицинский костюм женский,224 482,169 123,140 229,128 807,129 048,141 032,123 280,126 365,89 885,127 190,141 235,89 281,,янв.,"2,51",1 629 957,358 310,-8%,22%,482 886,35%,30%,398 084,-18%,24%,390 677,-2%,24%,,Зима
321,пижамы,весь год,женский,сорочка для кормления,сорочка для кормления,31 336,29 732,24 826,19 968,18 536,18 708,15 692,15 695,15 060,16 620,16 225,11 386,,янв.,"2,75",233 784,47 905,-4%,20%,72 454,51%,31%,63 330,-13%,27%,50 095,-21%,21%,,Зима
360,аксессуары,весь год,мужской,галстук,галстук мужской,48 714,73 764,44 901,38 446,34 808,34 264,30 960,39 660,32 480,25 455,27 685,32 243,,февр.,"2,90",463 380,85 620,-18%,18%,154 721,81%,33%,118 155,-24%,25%,104 884,-11%,23%,,Зима
97,штаны,весь год,женский,штаны домашние,домашние штаны женские,81 934,67 220,57 957,33 998,20 680,20 276,14 748,16 175,27 715,41 280,46 595,34 730,,янв.,"5,56",463 308,115 590,126%,25%,183 884,59%,40%,112 635,-39%,24%,51 199,-55%,11%,,Зима
183,туника,весь год,женский,туника домашняя,туника домашняя,74 732,63 453,62 466,43 323,36 892,37 252,33 440,36 065,35 755,38 355,49 495,50 036,,янв.,"2,23",561 264,123 605,16%,22%,188 221,52%,34%,142 681,-24%,25%,106 757,-25%,19%,,Зима
102,штаны,осень-зима,женский,штаны горнолыжные,горнолыжные штаны женские,44 413,19 488,7 052,1 167,432,532,928,1 750,3 315,12 085,25 245,31 809,,янв.,"102,81",148 216,40 645,1166%,27%,95 710,135%,65%,8 651,-91%,6%,3 210,-63%,2%,,Зима
311,пижамы,весь год,женский,пижамы,пижама женская,3 388 451,2 779 978,2 363 667,1 289 529,1 069 092,1 042 108,885 024,998 115,1 307 115,1 640 395,1 790 650,2 261 212,,янв.,"3,83",20 815 336,4 738 160,62%,23%,8 429 641,78%,40%,4 722 288,-44%,23%,2 925 247,-38%,14%,,Зима
86,брюки,весь год,женский,брюки белые,брюки белые,29 176,36 565,42 265,44 837,52 572,44 016,32 220,32 340,21 990,16 455,19 290,14 767,,мая,"3,56",386 493,57 735,-47%,15%,80 508,39%,21%,139 674,73%,36%,108 576,-22%,28%,,Весна
103,штаны,весь год,женский,штаны карго,штаны карго женские,44 442,66 830,80 560,91 720,95 952,76 728,55 536,50 300,42 505,38 245,41 050,13 040,,мая,"7,36",696 908,121 800,-33%,17%,124 312,2%,18%,268 232,116%,38%,182 564,-32%,26%,,Весна
208,футболки,весь год,женский,футболка,футболка женская,2 062 534,2 559 893,3 456 437,4 213 763,5 331 720,4 452 600,2 399 544,2 032 525,1 225 025,907 080,1 054 555,462 606,,мая,"11,53",30 158 282,3 186 660,-64%,11%,5 085 033,60%,17%,13 001 920,156%,43%,8 884 669,-32%,29%,,Весна
216,рубашки,весь год,женский,рубашка оверсайз,рубашка женская оверсайз,157 220,176 721,217 646,197 173,204 660,180 364,147 536,182 400,92 190,49 255,53 780,61 394,,мар.,"4,42",1 720 339,195 225,-62%,11%,395 335,103%,23%,619 479,57%,36%,510 300,-18%,30%,,Весна
291,шорты,весь год,женский,шорты домашние,шорты женские домашние,106 996,76 277,59 799,48 617,47 824,40 336,28 576,30 765,19 665,23 145,29 365,39 966,,янв.,"5,44",551 331,72 175,-28%,13%,223 239,209%,40%,156 240,-30%,28%,99 677,-36%,18%,,Зима
120,юбки,осень-зима,женский,юбка вязаная,вязаная юбка,10 143,7 051,4 213,2 441,2 668,3 284,3 568,4 045,8 725,16 315,18 015,6 651,,нояб.,"7,38",87 119,43 055,295%,49%,23 845,-45%,27%,9 322,-61%,11%,10 897,17%,13%,,Осень
177,"платья, сарафаны",весь год,женский,платье вязаное,платье вязаное женское,103 849,62 032,38 344,22 127,21 964,35 576,38 556,49 985,105 285,141 710,142 190,88 314,,нояб.,"6,47",849 932,389 185,214%,46%,254 195,-35%,30%,82 435,-68%,10%,124 117,51%,15%,,Осень
243,теплый верх,осень-зима,женский,кофта флисовая,флисовая кофта женская,50 348,34 222,27 624,17 825,14 872,18 960,16 600,19 820,46 575,55 515,54 735,29 241,,окт.,"3,73",386 337,156 825,183%,41%,113 811,-27%,29%,60 321,-47%,16%,55 380,-8%,14%,,Осень
322,пижамы,весь год,женский,ночнушка,ночнушка женская,158 841,161 207,191 065,144 475,89 200,108 708,131 628,148 845,130 165,152 995,183 840,50 022,,мар.,"3,82",1 650 991,467 000,20%,28%,370 070,-21%,22%,424 740,15%,26%,389 181,-8%,24%,,Осень
397,товары для кухни,весь год,–,чайник со свистком 3 л,чайник со свистком 3 л,0,310,708,2 453,7 400,5 884,7 340,7 490,6 525,7 340,8 880,7 560,,нояб.,,61 890,22 745,10%,37%,7 870,-65%,13%,10 561,34%,17%,20 714,96%,33%,,Осень
407,товары для кухни,весь год,–,кофеварка гейзерная 600 мл,кофеварка гейзерная 600 мл,110,277,51,0,436,556,1 380,1 940,2 630,1 630,2 570,129,,сент.,,11 709,6 830,76%,58%,516,-92%,4%,487,-6%,4%,3 876,696%,33%,,Осень
408,товары для кухни,весь год,–,кофеварка гейзерная 300 мл,кофеварка гейзерная 300 мл,0,198,275,336,376,472,1 020,1 430,1 595,1 175,1 550,75,,сент.,,8 502,4 320,48%,51%,273,-94%,3%,987,262%,12%,2 922,196%,34%,,Осень
116,юбки,осень,женский,юбка с пайетками,юбка с пайетками,15 641,8 886,7 207,4 485,4 400,5 620,6 716,10 830,20 365,41 185,135 950,42 455,,нояб.,"30,90",303 740,197 500,753%,65%,66 982,-66%,22%,16 092,-76%,5%,23 166,44%,8%,,Осень
121,юбки,тренд,женский,юбка металлик,юбка металлик,726,647,707,661,888,1 064,1 416,2 060,4 735,6 650,16 750,665,,нояб.,"25,89",36 969,28 135,520%,76%,2 038,-93%,6%,2 256,11%,6%,4 540,101%,12%,,Осень
387,гирлянда,весь год,–,светодиодная лента,светодиодная лента,593 453,538 041,454 383,356 558,265 052,277 604,353 184,376 400,463 200,590 795,743 665,546 962,,нояб.,"2,81",5 559 297,1 797 660,78%,32%,1 678 456,-7%,30%,1 075 993,-36%,19%,1 007 188,-6%,18%,,Осень
356,аксессуары,весь год,женский,ремень кожаный,ремень женский кожаный,19 078,24 626,29 362,18 005,19 276,26 088,20 048,19 835,23 500,26 400,28 055,8 306,,мар.,"3,54",262 579,77 955,18%,30%,52 010,-33%,20%,66 643,28%,25%,65 971,-1%,25%,,Осень
331,аксессуары,осень-весна,женский,палантин,палантин женский,96 781,114 610,158 199,55 334,19 560,17 452,19 892,28 160,63 000,124 860,115 755,76 890,,мар.,"9,06",890 493,303 615,364%,34%,288 281,-5%,32%,233 093,-19%,26%,65 504,-72%,7%,,Осень
271,теплый верх,осень-весна,женский,свитшот с принтом,свитшот женский с принтом,20 353,25 330,25 297,18 697,12 076,7 272,7 192,11 785,24 215,29 205,27 225,7 696,,окт.,"4,06",216 343,80 645,207%,37%,53 379,-34%,25%,56 070,5%,26%,26 249,-53%,12%,,Осень
109,юбки,весь год,женский,юбка трикотажная,юбка трикотажная,17 581,18 437,19 409,14 523,10 672,8 984,6 468,9 725,16 370,25 185,25 105,8 208,,окт.,"3,89",180 667,66 660,165%,37%,44 226,-34%,24%,44 604,1%,25%,25 177,-44%,14%,,Осень
279,джинсы,весь год,женский,джинсы широкие,джинсы женские широкие,71 553,95 210,133 312,108 145,77 640,53 240,49 892,75 735,94 770,137 580,177 945,24 270,,нояб.,"7,33",1 099 292,410 295,129%,37%,191 033,-53%,17%,319 097,67%,29%,178 867,-44%,16%,,Осень
83,брюки,осень-зима,женский,брюки из экокожи,брюки из экокожи женские,22 984,22 897,19 918,7 397,2 232,1 076,1 840,3 500,11 100,19 400,20 245,13 322,,янв.,"21,36",145 911,50 745,691%,35%,59 203,17%,41%,29 547,-50%,20%,6 416,-78%,4%,,Зима
126,юбки,осень-зима,женский,юбка твидовая,юбка твидовая,27 383,26 132,22 689,11 472,5 320,4 124,6 060,11 460,21 245,27 415,28 615,18 012,,нояб.,"6,94",209 927,77 275,257%,37%,71 527,-7%,34%,39 481,-45%,19%,21 644,-45%,10%,,Осень
82,брюки,осень-зима,женский,брюки вельветовые,вельветовые брюки женские,47 878,34 340,27 991,17 754,9 608,6 260,7 268,11 365,28 740,57 920,67 640,26 677,,нояб.,"10,81",343 441,154 300,520%,45%,108 895,-29%,32%,55 353,-49%,16%,24 893,-55%,7%,,Осень
84,брюки,осень-зима,женский,брюки трикотажные,брюки трикотажные женские,21 251,18 484,19 120,16 346,10 968,8 336,6 692,8 975,16 710,24 550,25 490,10 929,,нояб.,"3,81",187 851,66 750,178%,36%,50 664,-24%,27%,46 434,-8%,25%,24 003,-48%,13%,,Осень
101,штаны,осень-зима,женский,штаны с начесом,штаны с начесом женские,8 621,3 680,2 005,959,752,820,1 604,3 355,12 225,37 770,37 885,11 686,,нояб.,"50,38",121 362,87 880,1421%,72%,23 987,-73%,20%,3 716,-85%,3%,5 779,56%,5%,,Осень
104,штаны,осень-зима,женский,штаны на флисе,штаны на флисе женские,12 698,6 319,3 395,1 443,860,776,1 292,2 985,10 490,30 780,33 620,14 152,,нояб.,"43,32",118 810,74 890,1382%,63%,33 169,-56%,28%,5 698,-83%,5%,5 053,-11%,4%,,Осень
158,"платья, сарафаны",осень-зима,женский,платье свитер,платье свитер,114 155,66 553,42 914,13 891,5 436,5 112,12 024,28 095,99 660,181 905,203 330,95 294,,нояб.,"39,78",868 369,484 895,972%,56%,276 002,-43%,32%,62 241,-77%,7%,45 231,-27%,5%,,Осень
178,"платья, сарафаны",осень-зима,женский,платье теплое,платье женское теплое,103 645,49 289,21 513,3 578,1 428,1 532,3 808,9 945,47 695,121 580,172 590,94 332,,нояб.,"120,86",630 935,341 865,2137%,54%,247 266,-28%,39%,26 519,-89%,4%,15 285,-42%,2%,,Осень
188,халат,осень,женский,халат теплый,халат женский теплый,52 050,38 171,19 728,7 303,9 884,8 008,8 044,12 580,59 065,152 915,167 280,39 291,,нояб.,"22,91",574 319,379 260,1225%,66%,129 512,-66%,23%,36 915,-71%,6%,28 632,-22%,5%,,Осень
240,теплый верх,осень,женский,кофта теплая,кофта женская теплая,60 336,23 931,11 500,5 164,2 812,4 204,10 200,26 165,150 215,278 735,214 240,59 743,,окт.,"99,12",847 245,643 190,1485%,76%,144 010,-78%,17%,19 476,-86%,2%,40 569,108%,5%,,Осень
246,теплый верх,осень-весна,женский,джемпер оверсайз,джемпер женский оверсайз,87 077,74 036,73 655,31 690,9 808,5 872,7 760,17 880,65 445,106 895,107 595,63 267,,нояб.,"18,32",650 980,279 935,788%,43%,224 380,-20%,34%,115 153,-49%,18%,31 512,-73%,5%,,Осень
247,теплый верх,осень-весна,женский,джемпер турция,джемпер женский турция,35 716,22 062,21 680,40 497,17 272,5 256,5 384,12 010,44 905,58 415,50 125,19 372,,окт.,"11,11",332 694,153 445,577%,46%,77 150,-50%,23%,79 449,3%,24%,22 650,-71%,7%,,Осень
250,теплый верх,осень-зима,женский,пуловер кашемир,пуловер женский кашемир,6 295,5 398,3 011,1 082,260,448,1 976,3 295,8 055,13 185,12 430,1 987,,окт.,"50,71",57 422,33 670,489%,59%,13 680,-59%,24%,4 353,-68%,8%,5 719,31%,10%,,Осень
258,теплый верх,осень-зима,женский,свитер длинный,свитер женский длинный,36 793,21 542,13 287,4 276,1 672,884,1 368,3 535,12 590,38 430,43 190,30 254,,нояб.,"48,86",207 821,94 210,1528%,45%,88 589,-6%,43%,19 235,-78%,9%,5 787,-70%,3%,,Осень
260,теплый верх,осень-зима,женский,свитер удлиненный,свитер удлиненный женский,23 601,14 518,8 352,3 107,876,528,1 120,2 875,13 630,32 490,38 800,18 536,,нояб.,"73,48",158 433,84 920,1778%,54%,56 655,-33%,36%,12 335,-78%,8%,4 523,-63%,3%,,Осень
298,термобелье,осень-зима,женский,термобелье,термобелье женское,380 324,159 391,65 665,30 990,26 220,24 056,28 180,42 760,122 315,484 025,581 580,417 221,,нояб.,"24,18",2 362 727,1 187 920,1150%,50%,956 936,-19%,41%,122 875,-87%,5%,94 996,-23%,4%,,Осень
301,термобелье,осень-зима,мужской,термобелье зимнее,термобелье мужское зимнее,54 701,24 429,5 974,1 878,996,764,1 952,6 285,34 070,83 935,88 875,61 496,,нояб.,"116,33",365 355,206 880,2198%,57%,140 626,-32%,38%,8 848,-94%,2%,9 001,2%,2%,,Осень
305,костюмы,осень-зима,женский,костюм теплый,костюм женский теплый,203 144,75 897,28 139,7 176,3 532,5 348,9 460,25 900,161 700,437 405,437 890,204 819,,нояб.,"123,98",1 600 410,1 036 995,2447%,65%,483 860,-53%,30%,38 847,-92%,2%,40 708,5%,3%,,Осень
310,костюмы,осень-зима,женский,костюм вязаный,костюм вязаный женский,61 395,38 489,24 046,11 339,5 968,5 324,7 744,19 140,59 230,93 880,90 810,38 442,,окт.,"17,63",455 807,243 920,657%,54%,138 326,-43%,30%,41 353,-70%,9%,32 208,-22%,7%,,Осень
323,аксессуары,осень-весна,женский,перчатки,перчатки женские,319 735,212 113,149 920,42 926,13 548,8 984,10 624,17 010,52 075,626 030,719 740,386 319,,нояб.,"80,11",2 559 024,1 397 845,3717%,55%,918 167,-34%,36%,206 394,-78%,8%,36 618,-82%,1%,,Осень
325,аксессуары,осень-зима,женский,перчатки кожаные,перчатки женские кожаные,22 050,23 783,25 320,6 758,2 080,1 900,3 008,5 005,13 590,48 545,46 955,17 949,,окт.,"25,55",216 943,109 090,1000%,50%,63 782,-42%,29%,34 158,-46%,16%,9 913,-71%,5%,,Осень
328,аксессуары,осень-весна,женский,шарф,шарф женский,370 971,296 739,317 249,76 771,25 256,20 064,36 700,66 095,173 830,559 570,584 380,383 845,,нояб.,"29,13",2 911 470,1 317 780,973%,45%,1 051 555,-20%,36%,419 276,-60%,14%,122 859,-71%,4%,,Осень
332,аксессуары,осень-весна,женский,палантин кашемир,палантин кашемир,27 180,26 667,28 942,10 335,4 836,4 372,5 772,9 250,20 380,47 445,45 830,26 425,,окт.,"10,85",257 434,113 655,486%,44%,80 272,-29%,31%,44 113,-45%,17%,19 394,-56%,8%,,Осень
338,аксессуары,осень,женский,капор,капор женский,79 882,60 978,49 448,17 883,8 340,6 020,8 336,16 520,51 270,238 300,219 060,71 732,,окт.,"39,58",827 769,508 630,1547%,61%,212 592,-58%,26%,75 671,-64%,9%,30 876,-59%,4%,,Осень
339,аксессуары,осень,женский,капор зимний,капор женский зимний,61 876,22 467,8 459,1 889,808,1 756,3 928,8 385,22 155,143 040,184 355,77 663,,нояб.,"228,16",536 781,349 550,2385%,65%,162 006,-54%,30%,11 156,-93%,2%,14 069,26%,3%,,Осень
346,аксессуары,осень-зима,женский,наушники теплые,наушники теплые,10 969,9 260,10 290,5 791,1 488,848,1 372,3 365,10 090,21 670,19 075,10 352,,окт.,"25,55",104 570,50 835,810%,49%,30 581,-40%,29%,17 569,-43%,17%,5 585,-68%,5%,,Осень
347,аксессуары,осень-зима,женский,наушники зимние,наушники зимние,7 870,5 270,4 327,1 678,652,724,1 896,3 700,7 055,15 685,16 965,8 563,,нояб.,"26,02",74 385,39 705,528%,53%,21 703,-45%,29%,6 657,-69%,9%,6 320,-5%,8%,,Осень
348,аксессуары,осень-зима,женский,наушники меховые,наушники меховые,14 746,9 550,9 780,6 867,1 444,960,1 248,2 460,8 065,17 395,16 280,14 935,,окт.,"18,12",103 730,41 740,794%,40%,39 231,-6%,38%,18 091,-54%,17%,4 668,-74%,5%,,Осень
375,носки,осень-весна,женский,термоноски,термоноски женские,52 508,25 408,10 363,3 407,2 376,2 684,2 804,4 555,16 480,68 795,76 780,52 542,,нояб.,"32,31",318 702,162 055,1514%,51%,130 458,-19%,41%,16 146,-88%,5%,10 043,-38%,3%,,Осень
245,теплый верх,осень-весна,женский,джемпер,джемпер женский,818 325,693 582,640 926,394 126,159 368,108 952,171 776,325 070,851 115,992 040,828 325,428 855,,окт.,"9,11",6 412 460,2 671 480,341%,42%,1 940 762,-27%,30%,1 194 420,-38%,19%,605 798,-49%,9%,,Осень
253,теплый верх,осень-зима,женский,свитер,свитер женский,1 746 405,1 150 473,825 822,347 455,145 324,137 788,272 644,615 675,1 709 640,2 688 775,2 514 570,1 226 279,,окт.,"19,51",13 380 850,6 912 985,574%,52%,4 123 157,-40%,31%,1 318 601,-68%,10%,1 026 107,-22%,8%,,Осень
254,теплый верх,осень-зима,женский,свитер оверсайз,свитер женский оверсайз,310 314,199 532,137 265,57 442,21 268,20 268,33 740,79 455,233 260,467 915,439 620,243 061,,окт.,"23,09",2 243 140,1 140 795,755%,51%,752 907,-34%,34%,215 975,-71%,10%,133 463,-38%,6%,,Осень
333,аксессуары,осень-весна,женский,шапка,шапка женская,907 661,695 052,478 273,127 341,42 264,41 068,80 436,182 440,537 185,1 894 010,1 744 200,902 782,,окт.,"46,12",7 632 712,4 175 395,1274%,55%,2 505 495,-40%,33%,647 878,-74%,8%,303 944,-53%,4%,,Осень
